92036942270693376	"VEL AKA Mr. 7Cities gave the info on his career path direct to Rayn at Rayna's Theory - Check it out: http://t.co/zm2uOqU"
92047579042418688	"There are two kinds of friends : those who are around when you need them, and those who are around when they need you"	two	http://dbpedia.org/resource/2_(number)
92053160742502400	"That awkward moment when someone tells u something u pretend to care about..."
92033712904093696	"When there is an income tax, the just man will pay more and the unjust less on the same amount of income. ~ Plato"	Plato	http://dbpedia.org/resource/Plato
92066096919744512	"I'm nobody's second option, you either CHOOSE ME or you lose me."
92073989941366784	"if you don't trust them remove them from your life!"
92087283951484928	"Surround yourself with good people. It's one of the best things you can do for yourself."	one	http://dbpedia.org/resource/1_(number)
92102949769187328	"Never trust a bad b*tch with 10 followers."	10	http://dbpedia.org/resource/10_(number)
92093489898209280	"MFs wonder why I don't fuck with them"
92104269238509569	"been in the same chair for 11 hours working lol!!"	11	http://dbpedia.org/resource/11_(number)
92113666429812737	"I wanted yu bad, I'm so through with that ."
92078692389502976	"It's cool ta be sensitive but I can't fck with no nigguh who's more sensitive then me !"
92096769831346176	"There are moments in my life that I will always remember, not because they were important, but because you were there."
92201806477787136	"It's not the goodbye that hurts but the flashbacks that follow. #viatumblr"
92137827508305921	"i can accept people calling them plastic generation because that's YOUR LOSS but anyone who doubts their bond i'll MURDER YOU"
92121125789769728	"On a scale of 1 to 10, I'm a 9 & your the 1 I need."	1	http://dbpedia.org/resource/1_(number)	10	http://dbpedia.org/resource/10_(number)	9	http://dbpedia.org/resource/9_(number)	1	http://dbpedia.org/resource/1_(number)
92146870817787904	"RT @TeensInLove: I'd really love to see you tomorrow night, and the night after that, and the night after that, and the night after that."
92123747598876673	"RT @xEpicTeens: Teacher: 'Why are you talking in the middle of my class?' Student: 'Why are you teaching in the middle of my conversation?'"
92143653027446784	"If you want people to like you, don't hate. If people hate you for no reason, they probably want to be hated back. #thegirlsarmy"
92121893536141312	"RT @LearnToBeAlone: The only place where your dream not becomes reality is when it just in your mind."
92147319511855104	"#893. When they play with your hair."
92124981248528385	"Without my mama I don't know what I would do! You are perfection, strong and someone I can say anything too. I love you mom! Muah!!!!!"
92146549655740416	"The nervous feeling you get when you press the send button on a risky text."
92132174240817152	"Because #Scorpios have a powerful presence and the ability to affect others, think about what kind of influence you want to be."	Scorpios	http://dbpedia.org/resource/Scorpio_(astrology)
62757125683818496	"We all have 10 fingers. INDEX to point out, RING for marriage, THUMBS for approval, PINKIES for swears, and the MIDDLE one is just for YOU"	10	http://dbpedia.org/resource/10_(number)	one	http://dbpedia.org/resource/1_(number)
92133541307097089	"RT @iRelateQuote: My best friend and I have conversations that are impossible to understand."
92135818960965632	"#Youknowuasideline when you text them 'I love you' and they reply with 'lol"
92117442066780160	"#ZodiacFacts As an #Aries,You have drive and ambition to accomplish tasks the other signs might laugh off."	Aries	http://dbpedia.org/resource/Aries_(astrology)
92229150441615360	"!!!!!! RT @Leo_Tweets: You cant make a #Leo do anything all you can do is put it in the suggestion box"	Leo	http://dbpedia.org/resource/Leo_(astrology)
92167733264924673	"RT @viatumblr So, fill your head with what's important and be done with all the rest. #viatumblr"
92138780005371905	"just discovered a great way to keep track of followers and unfollowers - http://fllwrs.com"
92117957966172160	"When you love someone, Telling them 100 times a day is only 1% of your job. Showing you love them completes the other 99% .."	100	http://dbpedia.org/resource/100_(number)
92137819056771073	"The DoE is frying up a full English. One's head feels like it's superglued to the pillow. Someone get one a cup of tea."	one	http://dbpedia.org/resource/1_(number)
92119675781128192	"That awesome moment when the teacher is telling stories of their lives thus killing the time. :)"
92094524104507392	"Teachers call it cheating, we prefer to call it teamwork. #OMGiQuoteTeen"
92142361920020480	"#oomf tryna spit game & its the funniest thing to me right now cause I'm so bored lol"
92121549779378178	"Benefit Will Raise Umbrella Over Ella http://dlvr.it/bN0rZ"
92243300312039426	"Don't trust people whose feelings change with time. Trust people whose feelings remain the same, even when time changes."
92237627159355392	"RT @msElle_laReine I could never have a baby for a man just to keep him with me ur dumb"
92256704657489920	"Remember to change, for the better, and share kind words with your loved ones. You never know when’s the last time you’ll see them. #LDM"
92247205108387840	"25,000 more till I reach 1 million followers!!!! You guys are the best!!!"	1 million	http://dbpedia.org/resource/Million
92258323646267392	"I got 'mad' numbers in my phone like over 100 and I only text the same 10-12 ppl. *shrugs*"	100	http://dbpedia.org/resource/100_(number)	10	http://dbpedia.org/resource/10_(number)	12	http://dbpedia.org/resource/12_(number)
92248016425201664	"The free concert was coo last night"
92262054781661184	"I havnt been to this salon in a min i thought was gona be pack like the old days NEGATIVE it lost its swag"
92250208343310336	"If he gives too much of an explanation, it's a lie."
92239392944558080	"RT @Tru_Diamonds Prom season is here! Ladies RT for a chance to win these earrings! Perfect for adding glamour to your d"
92262281274068993	"RT @Warren_Jordan: RT @AdreynCash: Its always the ones I aint interested in that are interested in me"
92198065443835904	"Tell him. Tell him, The liberator who destroyed my property has realigned my perceptions."
92240986771697664	"RT @PiscesAreUs Procrastinating #Pisces has become the master of working under pressure"	Pisces	http://dbpedia.org/resource/Pisces_(astrology)
92232131455107073	"#dearLOVER Anything you do or say to another girl that you wouldn't want us to know about is considered CHEATING! #DamnItsTrue"
92231752743002112	"Getting in shape is the easy part. Staying motivated is the hard part."
92253485801799680	"The awkward moment when you've been tired for so long you start acting really weird and hyper."
92233841602867201	"Our school's so small even the teacher's know who's going out with who.."
92254567957397504	"RT @AquariusWins #Aquarians can't stand suck-ups, whether those people suck up to them or others."	Aquarians	http://dbpedia.org/resource/Aquarius_(astrology)
92297458905911297	"The money I'm going to be making this week is crazy moneyyy $$$$$"
92285104755458049	"#Leo's are really easy to get along with once you learn to see it their way"	Leo	http://dbpedia.org/resource/Leo_(astrology)
92269881877200898	"It's so crazy how people give up something so good, for something not even worth comparing to what they had."
92280923424423936	"Retweetin what ppl are doing fun for the weekend #go!"
92273220006330368	"we do this shit for real these niggas rappin over beats."
92290701865390080	"Mama gave birth to a winner, i gitta win, pray that lord firgive me for my sins"
92273066226356225	"Ladies, argue with your man naked and you'll win every time."
92282357486333952	"Some people will never fly, not because they don't have what it takes within them but because they are too scared of falling."
92272736981876736	"It called love when you put big smile on your face when s/he text or just greet you"
92291813343379456	"that bitch made me mad -___________- #uglyhoes"
92274402787471360	"@D_Houchens I may or may not have copped a chair for you from a group of drunks in the corner!"
92291024851963904	"Put your bitchass on the evening news."
92293679846395904	"Wonder if @superflymixx got his tooth pulled"
92283553026547713	"When a guy stares at you for long periods of time, he wishes you were his. #factsaboutboys"
92269819742781440	"So, from now on when you think of me, just remember that I could've been the best thing you ever had."
92322448560754688	"That moment of disgusted satisfaction when you completely obliterate a bitchy zit. http://tumblr.com/x663jaou9z"
92331193672015872	"are you homy?  #retweet if you read that wrong. [:"
92332387152830464	"#Aquarius will make unbelievers believe after their sex game!"	Aquarius	http://dbpedia.org/resource/Aquarius_(astrology)
92315386183286784	"You sometimes think you want to disappear, but all you really want is to be found"
92322676332441600	"Be kind to unkind people - they need it the most."
92327267807674370	"RT @XSTROLOGY #Leo prefers to be the centre of attention in any situation including the bedroom."	Leo	http://dbpedia.org/resource/Leo_(astrology)
92315277882175488	"most of the pics you want to make have been made before, but not by you and not with your personal & unique vision. http://bit.ly/nsYlte"
92327695639261184	"@DanielJBakerFan thxx hun...can u try to find one with his foot on the piano? if not that's ok(:"	one	http://dbpedia.org/resource/1_(number)
92319563538120704	"The less you care, the happier you will be. Never forget that."
91622506598895616	"If you don't like me, remember that it's mind over matter. I don't mind, and you don't matter."
91668338475941888	"@SelfMade_Boom what ? naw thats dead .. you being weird when you couldve just did it .."
91674881959280640	"#DearEx i really hope it kills you to see that im happy without you cause i dont need you."
91668418167705600	"RT @TheNoteboook: Sometimes you have to be strong because it's perhaps the only thing left for you to be."
91539923886276608	"& It only hurts when you start to pretend that it doesn't."
91658496059248640	"New Jam of the Week starts right now!!! @tyga"
91679986032967681	"@_Mastizaaa there don't ever be anything to do here anymore really?"
91661715669917696	"RT @Mr_popular: The longer the explanation, the bigger the lie.  #BMB"
92340609897082880	"Be careful what you wish for."
92342027555053568	"Take a long cold shower this weather is ridiculous"
92350068568498176	"0 mutual friends, you're not even from my country, how the f*ck did you find me!?"	0	http://dbpedia.org/resource/0_(number)
92342778356445184	"it be fun , i jus dnt like doin the work '"
92342748312649728	"Stick with friends who saw you, when nobody else did, and who were true from the very start."
92352471799824385	"maybe your My ex cause you crossed the line ..."
92354185785376768	"I wonder what black guys named Tom ask their nephews to call them."
92354090369159168	"RT @_RainbowKush I'm just an ordinary person living my life why don't you stop being so busy with copying it and do the same live yours !!"
92344698362019840	"The little things matter, I know this because it's the little things that can turn me off."
92348579070492672	"10 more days to go, then my week off and back to civilization, for a week :("	10	http://dbpedia.org/resource/10_(number)
92339397592236033	"s/o to all the NATURAL women!!!"
92408024928489473	"tryn not to waste time spendin time wasted! ... but it's hard"
92413787931541504	"I want to smoke then loiter."
92386143668142080	"#ineedtostop thinking of you when I know that you don't even think of me."
92384789394505728	"With maturity comes patience and tolerance. Today I've had to use both."
92403953077190656	"Cross the line if you truly love someone that you will probably never actually meet."
92387359672385537	"#Scorpio is known for being sarcastic."	Scorpio	http://dbpedia.org/resource/Scorpio_(astrology)
92390581304688640	"Same old story. Boy meets girl, and she falls so much harder than him."
92437930659946496	"Got some cool surprises to share soon... ya'll are the best supporters! love love love"
92440925053263872	"If you want different things to happen to your financial situation, you have to start doing things differently http://bit.ly/iyM0oa"
92440156220559361	"Some #Libras may be shy at times or until comfortable enough to open up, but #Libras are not introverted."	Libras	http://dbpedia.org/resource/Libra_(astrology)	Libras	http://dbpedia.org/resource/Libra_(astrology)
92442363720507392	"On the way to club la vela! (;"
92423116034285568	"@Mohawk_Street dam i need to be with u i jus got zone in the air"
92433343660036097	"It's funny how people start paying attention to you when you're silent."
92436932092637185	"RT @RhaniOfSwag: I wish we had another time, i wish we had another place ;')"
92424218775523328	"#ZodiacFacts #Cancer are so shy when you first meet them which may surprise you by how antisocial they can be."	Cancer	http://dbpedia.org/resource/Cancer_(astrology)
92427060408102912	"#ZodiacFacts You will always come first, as #Libras want nothing more than to please their other half."	Libras	http://dbpedia.org/resource/Libra_(astrology)
92453481046216704	"Sometimes it's not the person you miss, it's the feeling you had when you were with them."
92470856114114560	"RT @TeenLifeFeel: There's many things that I want to talk with you, but when you appear in front of me, I can't help but melt inside"
92456100061917184	"@YaBeastFoo at home ughh tfk u doing out there w/o me"
92463161529204736	"I was hoping when I saw you, I would know that we did the right thing. But I don't feel that way. I don't feel that way at all."
92457605817057280	"See I could have me a good girl, and still be addicted to them hoodrats"
92467652576018432	"Your the only person I'm checking for doe. #seriously."
92537302286471169	"The past cannot be changed, forgotten, edited, or erased. It can only be accepted"
92500228346880000	"most times i care too much"
92543337382428672	"''A person who irritates you always is the one who loves you very much but fails to express it.'' @satayamirah"
92499494234624000	"It's hard to trust someone the 2nd time around after they already gave you one reason not to trust them."	one	http://dbpedia.org/resource/1_(number)
92482599662006272	"RT @ohteenquotes: Don't worry about hard times, because most of the beautiful things we have in life come from changes and mistakes."
92503825084194816	"It's the little moments that make life big. #ohteenquotes"
92505773191593984	"Don't plan on going to sleep tonight."
92491265085677568	"I can't just WAKE UP and think I stopped loving her overnight :P"
92491565582385152	"Why did i waste my time on you?"
92610798584729600	"www.jinxbeatz.com RT @Swervy_Steppa I need me a personal producer that only sends me and the rest of @YoungStarz_EN...  Follow @JiNxBeatz"
92590582018486272	"RT @viatumblr: The better person you become, the better person you will attract. #viatumblr"
92593240301248512	"The awkward moment when everyone else has stopped laughing, and you're the only one who still thinks that it's hilarious."	one	http://dbpedia.org/resource/1_(number)
92619622657953792	"RT to be harrys Bestfriend [must be following]"
92622274187902978	"I'm just trying to be better than good enough."
68405689160171520	"When you're arguing with someone and start laughing, it'll make them even madder. This is a great way to win a trivial argument. #lifehacks"
92631522632417280	"RT @TheLifeNotes: The most important thing in life is how we can give something precious and meaning in people's life."
92624558737195008	"#Aquarians know what they want and always aim to achieve it without giving up"	Aquarians	http://dbpedia.org/resource/Aquarius_(astrology)
92625077962678272	"These hoes talk to much for me."
92622985067888640	"Stop worrying about what others think and do what makes you happy for once! After all everyone deserves to be happy! #TLS"
92635271010586624	"If your a girl that smokes boges then your automatically an L in my eyes"
92627636244848640	"Happiness can be yours right now. You want to know the secret? Be happy with where you are in life, celebrate the good things. #TLS"
89857111722438656	"Relationships would be so much better if people would stop being afraid of what could go wrong and think of what could go right."
92622819430641664	"@VLshim 'hey conscience? Am I dead?'"
82357060699815937	"Happiness will never come to those who fail to appreciate what they already have."
92671353727094784	"I love my momma to death... RT This if you LOVE your mother"
92675651437469696	"#yourthetypeto use YOUR and YOU'RE incorrectly in a sentence."
92674940486172672	"Nothing hurts more then being disappointed by the one single person you thought would never hurt you."	one	http://dbpedia.org/resource/1_(number)
92645766270693376	"If a #Taurus thinks of something, they go ahead and do it."	Taurus	http://dbpedia.org/resource/Taurus_(astrology)
92647395854254081	"You can't build a legacy on what your 'Going to do' shut up and DO IT!!"
92647416100159489	"That one Bra . . that you wear a little more than you probably should. . . . #TeenThings"	one	http://dbpedia.org/resource/1_(number)
92693594279903233	"Go and create ur own world.. U have a choice to stay where u are or get up and leave #choosewisely"
92686983909998592	"Join our event for fun 'Find your flag' and let's see wich flag gets the most likes :) http://fb.me/VMc8WSP3"
92681235104665600	"Sometimes the heart can't afford to be 'just friends"
92682770819715072	"Most of is 'Know' the concept of love and how to love..  But are you 'Living' up to what you know of love?? Or are u just 'Speaking' on it?"
92681936144838657	"You will always have a true friend, and if you are lucky enough to become #Aquarius best friend, then you are the love of their life"	Aquarius	http://dbpedia.org/resource/Aquarius_(astrology)
92709054341849089	"I anm not afraid of tomorrow, cuz I have seen today and I love yesterday!"
92660141840805888	"If people winked in real life as much as they do in texts... this world would be a pretty creepy place."
92714984286601216	"Having a deep convo with some of my besties. Sometimes addressing the bad things in our lives are #health- talking is good."
92358447575736320	"For once, I want to mean something to someone who means something to me."
92715365989220352	"I wish I can tell you how I feel in such a way that you'll never doubt it. #SLT"
92712706397839361	"That awkward as fuck walk/run you do when a car lets you cross the road."
92720258879721472	"Some people have seen you at your worst and left you, the ones who stay are the ones who deserve you."
92712456480235520	"if i type 1 letter of my password wrong, i backspace the whole thing cus I can't see the damn letters."	1	http://dbpedia.org/resource/1_(number)
92708232266657792	"People say to i love you, but it's hard to see when they it doens't mean to you"
89837531155267584	"Ideas are wonderful, but execution is critical"
91700032348225536	"The awkward moment when you think you're talking to your friend but then realize you're talking to a stranger beside you."
91592525432889344	"Don't lie to me. Its easier to just tell me the truth, I'll find it out anyway #DamnTeenQuote"
91682323866718209	"#ZodiacFacts It's nearly impossible for a #Scorpio to accept any relationship that isn’t equal on a power basis, and love is power."	Scorpio	http://dbpedia.org/resource/Scorpio_(astrology)
91713238491873280	"RT @youlovejenny what female wants a guy in her life that she cant physically hang out with #DEAD"
91701599491211267	"#ZodiacFacts How to Reassure a #Libra : Plenty of Non-Sexual and Specific Compliments"	Libra	http://dbpedia.org/resource/Libra_(astrology)
91684952097300480	"RT @Drake_YMCMB_     Never assume that someone likes you by their sweetness. Sometimes you are just an option when they are bored."
91702542936977408	"Baby your heart is safe with me! Yes I'm talking to you =)"
91696947810942976	"If it wasn't for all the damn bugs,i would lay outside on my car & chill,.it feels so good"
91673391886630913	"Hitting your hip on the corner of the table & feeling like you just got shot."
91696637445021696	"The most annoying thing is when someone calls & they have All kind of noises in the background. It makes me nervous."
91686575678832640	"Creatively, an #Aries should follow his or her own individual vision, and allow their personality to emerge through their creativity."	Aries	http://dbpedia.org/resource/Aries_(astrology)
91700897842860033	"Flirting is cheating to"
91697485814312961	"girl drinks as in ones with umbrellas and fruit juice- obviously i cant handle a real man drank."
91698295382081536	"I love how on all of the medicine commercials it cures possibly ONE THING and has about a billion side effects..."	ONE	http://dbpedia.org/resource/1_(number)
91691432288595971	"RT @ZodiacFacts: #ZodiacFacts The emotions of a #Scorpio runs deep, and those emotions are often best expressed artistically."	Scorpio	http://dbpedia.org/resource/Scorpio_(astrology)
91708834451685376	"RT @Kevineffinskaff: If EVERY country is in this financial debt why don't we all just say #fuckit and start over"
91697403392032769	"God please take away the parts of Me that do not reflect in Your image"
91698633908563969	"Being nice to people you don’t like is not being two faced, that is what you called mature. #DRT"	two	http://dbpedia.org/resource/2_(number)
91710299006181376	"#ZodiacFacts The lesson for you #Virgo is: do more feeling and less thinking."	Virgo	http://dbpedia.org/resource/Virgo_(astrology)
91693252989829120	"RT if you want to be younger."
91597092094607361	"What goes around comes around. That's what people say.  so all the pain you caused me  will come back to you someday."
91699517006680064	"No matter how old you are... once you hear the ice cream truck... YOU RUN!"
91692689661247488	"That awkward moment when you walk through the metal detectors at the airport, and your abs of steel set them off.. #OMGwhatateen"
91712168923373568	"RT @ZodiacFacts: #ZodiacFacts The lesson for you #Aquarius is: Be strong enough to be vulnerable let your emotions run wild"	Aquarius	http://dbpedia.org/resource/Aquarius_(astrology)
91700350863675392	"Don't give your heart to the first guy who comes along. Give it to the guy who will appreciate you the most."
92752363626049536	"Of all the places I've been, on the cusp is still my favorite."
92732135433175040	"Those pictures on our   phones that are special enough to be given actual titles  instead of the pitiful  qewuerwqhjcdhsdlkryndsg."
92722971046707200	"RT @ohteenquotes: Developing new feelings for someone is easy. The hard part is, getting rid of the old emotions you had for someone else."
92745670607372288	"I hate it when you say the right answer multiple times, But then someone else says your answer and they get credit."
92721212068872192	"Beefs only good if your in the burger business."
92736224434987008	"These are a few of my kick ass presents: New shoes, a 'wreck this journal', a plant to attract butterflies, an entire mountain and a banjo!"
92722670768095232	"Unless you really do love me, don't say 'I love you' because I'm tired of falling for guys who don't really mean it #DamnTeenQuote"
92747180556816384	"@Aly_B85 and I'm out che lil mama"
92737813493186560	"If you're the chick on the side, waiting on a man to leave his #Libra woman then you are the laughing stock of the world. #KeepDreaminBitch"	Libra	http://dbpedia.org/resource/Libra_(astrology)
92722907381366784	"An attractive person with an unattractive personality is #Unattractive"
92741044533329921	"#ZodiacFacts Praise is not very important to a #Capricorn,but recognition and respect for real achievements is vital."	Capricorn	http://dbpedia.org/resource/Capricorn_(astrology)
92736910778306561	"real plans don't fail. hustles and scams fail all the time. real plans don't."
92726913696677889	"@alexandramusic whats your favourite song at the moment:)? &lt;3   ."
92747398648045570	"@JoseAVillalobos Thx for the mention"
92727282799611904	"it's too soon for tour tickets to go on sale, they'll most probs be announcing it officially tomorrow that they're touring"
92738237143064576	"The relationship is over only when the #Libra decides so..."	Libra	http://dbpedia.org/resource/Libra_(astrology)
92725614037057536	"#LeoTruth One of the hardest decisions you will ever have to make, is whether to stay and try harder, or take your memories and walk away."	One	http://dbpedia.org/resource/1_(number)
92740131957645312	"#ZodiacFacts #Libras,have a constant urge to merge. They are not good at being alone and may have a steady stream of best friends."	Libras	http://dbpedia.org/resource/Libra_(astrology)
92729040196210690	"@Blessing_O_ you will find me in front of the gate.....with immediate effect (Y)"
92750536004222977	"@PrettyNicky24 it's the owner who makes it cooler, duh"
92740510820745217	"#Scorpios,can be seen as a crisis magnet. This is normal for them as they evolve through the crisis and must have it in their lives."	Scorpios	http://dbpedia.org/resource/Scorpio_(astrology)
92747844582244352	"Not answering the house phone becuz it's not for you.."
92731704359403521	"FUCK YES. air conditioner in my window&lt;3333 no more sickness!!"
92752446002180097	"an 'ex' is called an ex because it's an EXample of what you shouldn't do again in the future. #teenishsayings"
92769845489315841	"Why she go cry to her momma b word u did it! Now SUUFER the MF consequences! im mad her momma go say it wull get better!"
92760606620385280	"Music is the shyt"
92784498189680641	"Quer brincar com as pessoas? Joga The Sims."
92481768535498753	"I'm single and you're going to have to be amazing to change that! #BMB"
